Date,Tweet,User Handle,In Reply To,Follower,Following,Listed,Retweet
1/29/2016 23:13,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",ShaneBullen,,454,443,16,463
1/29/2016 23:13,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",mrs_right44,,1644,2180,7,463
1/29/2016 23:13,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",keli_mahone_1,,65,234,1,463
1/29/2016 23:13,"RT @Panthers: Always With Us. #TEAM #SB50 #KeepPounding https://t.co/fCUwhaJSZL",onlynherdreamz,,74,125,1,861
1/29/2016 23:13,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",_HeavyP,,756,310,37,463
1/29/2016 23:13,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",jbullman6,,812,1738,79,463
1/29/2016 23:13,"RT @tarintowers: #SB50 Super Bowl history sign has 2 of its own security guards, Mtgy &amp; Post https://t.co/LMJXItkghm https://t.co/qvGan9TObw",SFCitizen,,41194,649,205,4
1/29/2016 23:13,There will be gold at the end of the #SkittlesRainbow during #SB50 for #PantherNation no #Contest!!!,Candace_Weaver,,49,424,1,0
1/29/2016 23:13,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",fruitofthe_loom,,532,295,4,463
1/29/2016 23:13,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",areei_doee,,3609,2230,5,463
1/29/2016 23:13,"RT @PanthersCR: California Dreaming? 2 tickets to #SuperBowl50 are up on the #KeepPounding Auction!Bid Here&gt;https://t.co/cjNSK0HPoZ https:â€_",HouKnowsBest,,1444,420,21,74
1/29/2016 23:13,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",TK_Felton,,672,654,9,463
1/29/2016 23:13,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",Freedom4Dummies,,4000,3979,199,463
1/29/2016 23:13,"RT @Broncos: ""We're talkin' 'bout practice ...""_Ÿ“¸'s https://t.co/9a4OGFbL9X#SB50 https://t.co/kkAXCQ18av",ceesuz_,,60,45,2,180
1/29/2016 23:13,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",MintHillMiddle,,559,505,32,463
1/29/2016 23:13,That's why I like to watch at home!! Buffet Style _Ÿèˆ_Ÿ’™_Ÿ”¶_Ÿ’™_Ÿ”¶â˜ºï¸è_Ÿ˜‹ #SB50  #Broncos  https://t.co/CPNsDWDlag,drea_marie8,,483,358,8,0
1/29/2016 23:13,RT @PboroPanthers: Promoter Ged Rathbone named @peterboroughtel Sports Personality of the Year for 2015 #speedway #pantherspride,1982Dazler,,94,546,0,11
1/29/2016 23:13,@bCrosat22 ugh!!! I never agreed to this #SB50 crap!,baseballbabe_8,bCrosat22,1057,607,86,0
1/29/2016 23:13,Things to do at Super Bowl City https://t.co/EUAYlwktCp via @onlyinsf @SuperBowl @SNFonNBC @superbowl50 @sfgov @concord_blogger @sf_thecity,MasterRicobe,,103,187,8,0
1/29/2016 23:13,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",JordanRammon,,440,345,3,463
1/29/2016 23:13,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",sydneypriceee,,87,123,0,463
1/29/2016 23:13,RT @NickelodeonTV: Get ready to celebrate 50 years of football with the one &amp; only @therealpickboy _Ÿ™Œ _Ÿèˆ _Ÿè† https://t.co/x30u7Z7eBF #SuperBowlâ€_,LauraHe71352429,,99,188,10,21
1/29/2016 23:13,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",CMBrian13,,143,723,6,463
1/29/2016 23:13,@AnnaKagarakis @957thegame @gianna_franco Congrats. When do you move to the morning slot? After #SB50 hopefully?,957thememe,AnnaKagarakis,823,242,12,0
1/29/2016 23:13,RT @EvilAndyDalton: Who wins? _Ÿè† #SuperBowl50,McGinger54,,23,79,0,39
1/29/2016 23:13,"""I predict (Peyton Manning) is going to tell his teammates he's not coming back for 2016."" - @ProFootballTalk on #Broncos #SB50 motivation",PFTonNBCSN,,8392,178,295,0
1/29/2016 23:13,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",Wesli_Simmons,,578,347,1,463
1/29/2016 23:13,RT @CBS12: Super Bowl bound. @MCCRAYSBBQ is off to #SB50 for the 10th year. #CARvsDEN https://t.co/dtbL0XQvld https://t.co/6PwBlOveIA,brookins_dwayne,,267,1339,16,9
1/29/2016 23:13,Football Cocktails and Beer: The Many Flavors of 2015 Football Season - https://t.co/5yPjYgbgLr #SB50 #Superbowl #server #bartender,learn2serve,,640,1996,92,0
1/29/2016 23:13,RT @7BOOMERESIASON: #Broncos logo is down. #Panthers logo tomorrow. Levi Stadium will be a great #SB50  venue. #Broncos #Panthers #NFL httpâ€_,abates04,,387,2114,25,72
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",HannahElrod77,,667,483,0,463
1/29/2016 23:12,"â€œ@Panthers: One last practice in Charlotte Â» https://t.co/SH5zgOQZk0#SB50 #KeepPounding https://t.co/PAPRNe6UTtâ€ù west coast next _Ÿ‘Œ_Ÿè__Ÿ‘Œ_Ÿè__Ÿ‘Œ_Ÿè__Ÿè†",BitchesAintShi_,Panthers,524,630,2,0
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",_JAG3,,545,454,1,463
1/29/2016 23:12,@Broncos @broncosbuzztap @denverpost @RayBourque77 raffling off #SB50 trip for charity! https://t.co/84qHjiJtBM,celebforcharity,Broncos,2675,1529,41,0
1/29/2016 23:12,RT @NatashaABC7: YES! #BayBridge lights officially coming back Sat! Meet the artist behind it: https://t.co/c0URFPDmNA #SB50 #abc7now httpsâ€_,realtor_marc,,41,216,1,15
1/29/2016 23:12,A sure sign for the @Broncos at #SB50 BOTH end zones painted for the #Broncos. You've got to see this!  https://t.co/pxhX3GmMmQ,SusanWitkinKOA,,230,244,6,0
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",_KingZino,,1570,1383,5,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",beckhamfour,,117,400,1,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",matt_gr33n3,,401,471,1,463
1/29/2016 23:12,"RT @Panthers: Ready For Battle. #SB50 #KeepPounding https://t.co/wksy9aMWZ7",uwalorchuk,,474,453,5,1574
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",imBEEutiful,,1837,1215,2,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",XII_III_I,,173,205,0,463
1/29/2016 23:12,"RT @PanthersCR: California Dreaming? 2 tickets to #SuperBowl50 are up on the #KeepPounding Auction!Bid Here&gt;https://t.co/cjNSK0HPoZ https:â€_",CMLobsterRAL,,1946,440,81,74
1/29/2016 23:12,"RT @7BOOMERESIASON: Look who's aspecial guest w/me and @katharinemcphee on @SuperBowlCBS its, @Schwarzenegger. #SB50 #CBS @CBS https://t.coâ€_",abates04,,387,2114,25,6
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",nextlevelrell,,750,857,4,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",ShawSportsNFL,,461,580,75,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",NickTaylor8113,,33,213,0,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",careyann31679,,74,116,1,463
1/29/2016 23:12,A sure sign for the @Broncos at #SB50 BOTH end zones painted for the #Broncos. You've got to see this!  https://t.co/aermeBimpP,KOANewsRadio,,18562,1305,542,0
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",heylookitskev,,13,55,0,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",Yo_walker_57,,233,185,0,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",tuckerjenny098,,1189,2034,5,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",kandyatkinson,,124,1175,3,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",kingfernandox,,286,90,11,463
1/29/2016 23:12,RT @SandhyaABC7: Looks dry for #SB50 right now!  ABC7 Weather team will keep you posted on any changes.  More info on #SB50 https://t.co/Qxâ€_,abc7newsBayArea,,221890,25885,4069,3
1/29/2016 23:12,RT @Jimmy_Durkin: #SB50: Great Raiders moments and more https://t.co/1zy1EvlMv7 https://t.co/UVxrtMAj3f,ssuddeth,,207,1853,11,3
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",Rreesrugby,,1134,876,24,463
1/29/2016 23:12,wsoctv: At 6:05: This 95-year-old woman says she has some advice for the Panthers #PanthersPride â€_ https://t.co/ggpD0IYT7a,ExploreTheMill,,5020,240,90,0
1/29/2016 23:12,There are scores of SF cops and traffic workers protecting #SB50 sites &amp; none in the actual intersections causing huge traffic. Thanks NFL.,tedr,,10421,1423,527,1
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",JenHugg,,91,270,1,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",iamtjones,,1186,874,38,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",xMystix,,82,232,4,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",FlyGrayStreak,,694,1016,19,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",LuxGEORious,,1157,761,16,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",_Ayo252Tay,,1465,837,9,463
1/29/2016 23:12,RT @MichelleBoudin: Good day @wcnc today! @LukeKuechly did the weather &amp; &amp; hung around for a fun interview before he heads to #SB50 https:/â€_,DianaRuggOnTV,,2375,690,159,1
1/29/2016 23:12,On this day in 1995 the 49ers beat the #Chargers 49-26 in Super Bowl XXIX. #NFL #SB50 https://t.co/oZUt6IlFU0 https://t.co/vlUJRiTX0t,TheUBuzz,,203,157,8,0
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",riellagabx,,179,161,1,463
1/29/2016 23:12,"RT @50Fund: .@SFRW2016 is here! 130 great restaurants participating, benefiting 50 Fund. Make res here: https://t.co/PMI2W3UL52 https://t.câ€_",CBLandmarksMVyd,,84,191,15,12
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",chewygoat13,,306,237,1,463
1/29/2016 23:12,"RT @Panthers: This #PanthersPride Rally is _Ÿ”¥_Ÿ”¥_Ÿ”¥! Watch LIVE Â» https://t.co/qQgdJMt1kI https://t.co/pSga9sTJLg",Kurly_Maine,,258,449,3,295
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",HagoodLookn,,543,706,0,463
1/29/2016 23:12,RT @Tyga: Supporting #WoundedWarriors  at @celebritysweat1 Flag football challenge this wknd #superbowl50 gettin game ready! https://t.co/Tâ€_,cyrxuws,,617,122,44,280
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",michaelfinz,,52,75,0,463
1/29/2016 23:12,RT @Sportsmanias: Get the Cam Dab emoji before #SuperBowl50 for FREE here: https://t.co/ucE9TLtQKK https://t.co/4CiphTZbOf,HarleyGirl_XO,,239,104,5,86
1/29/2016 23:12,RT @Fallout: Can't wait two weeks for #SB50? #Fallout4 is the best way to kill time this side of cryofreeze. https://t.co/NsSVRkEirJ,CodandHalo4eva,,48,62,5,311
1/29/2016 23:12,"RT @Panthers: Always With Us. #TEAM #SB50 #KeepPounding https://t.co/fCUwhaJSZL",Garrettlee,,722,342,5,861
1/29/2016 23:12,@NickiJhabvala No one has ever returned punt for TD in SB history. Carolina's Ted Ginn has 3rd-longest. #SuperBowl50 #CARvsDEN #nfl,SamAdamsComedy,NickiJhabvala,419,381,6,0
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",nickrice98,,194,448,3,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",carolinaquan,,1574,2840,6,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",ahmedhoussin1,,205,301,5,463
1/29/2016 23:12,RT @shamptonian: Escape from #SuperBowlCity #SB50 https://t.co/2xD6OFJUTA,CalliopeCo,,5588,6136,1020,27
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",anniecorser,,99,128,0,463
1/29/2016 23:12,RT @djmack2k15: #PantherNation out in force love it _Ÿ’™_Ÿ’™_Ÿ’™ #KeepPounding #OneCarolina #SB50  https://t.co/bIFPvlvn0m,2Dukegirl21,,1214,993,57,1
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",ItzThe_Tuno,,131,154,7,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",SKINNY_NiggaDoe,,2293,761,61,463
1/29/2016 23:12,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",NCProducerDana,,1423,858,49,463
1/29/2016 23:12,"RT @Beating_TheOdds: Who will win #SuperBowl50 ?RT - Carolina PanthersFAV - Denver Broncos https://t.co/MRfiEm9D6w",JeneaGordon,,475,368,2,551
1/29/2016 23:11,"RT @Beating_TheOdds: Who will win #SuperBowl50 ?RT - Carolina PanthersFAV - Denver Broncos https://t.co/MRfiEm9D6w",eye_dallas,,851,447,4,551
1/29/2016 23:11,RT @eweise: Huge #SuperBowl50 ad for #Verizon at Embarcadero Center coming down https://t.co/Nk1M8tkfag via @SFGate,nwchap,,599,1177,31,1
1/29/2016 23:11,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",TheRealCrea,,803,245,13,463
1/29/2016 23:11,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",mlclarrk,,292,478,1,463
1/29/2016 23:11,RT @KeepPounding95: I really want to see a @ScottStapp/@Panthers collaboration if they win #SB50 #KeepPounding,sweetsmckenna,,552,1063,20,1
1/29/2016 23:11,"RT @PanthersCR: California Dreaming? 2 tickets to #SuperBowl50 are up on the #KeepPounding Auction!Bid Here&gt;https://t.co/cjNSK0HPoZ https:â€_",C_Vin11,,1225,1159,5,74
1/29/2016 23:11,RT @wcnc: .@LukeKuechly delivers the forecast https://t.co/3wJm4yss9d #KeepPounding #CLTNews #SB50,JLuvDaPrince,,2606,2026,35,9
1/29/2016 23:11,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",ChrisHK,,721,1011,17,463
1/29/2016 23:11,"RT @CarPanthersNews: More #Panthers fans at this rally than #Buccaneers fans at their home games _Ÿ˜…(_Ÿ“· @WSOCChopper9) #SB50 https://t.co/bBâ€_",AtNameChef,,1196,690,6,143
1/29/2016 23:11,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",_SonnyWORLD_,,1109,1004,10,463
1/29/2016 23:11,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",hptckilla,,727,2055,1,463
1/29/2016 23:11,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",JMunshi236,,912,848,11,463
1/29/2016 23:11,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",Arthurlee_M,,1348,2097,134,463
1/29/2016 23:11,@PeytonManningFC Broncos got this #SuperBowl50,dee4embry,PeytonManningFC,37,167,0,0
1/29/2016 23:11,"RT @Beating_TheOdds: Who will win #SuperBowl50 ?RT - Carolina PanthersFAV - Denver Broncos https://t.co/MRfiEm9D6w",ralphie_1211,,494,319,0,551
1/29/2016 23:11,RT @Tyga: Supporting #WoundedWarriors  at @celebritysweat1 Flag football challenge this wknd #superbowl50 gettin game ready! https://t.co/Tâ€_,king_riley187,,348,321,0,280
1/29/2016 23:11,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",_kingtrashy,,2491,890,58,463
1/29/2016 23:11,"RT @nflnetwork: ""I don't watch football when I'm not playing. I'm not a fan. I'm a player.""_Ÿ‘€_Ÿ_«#SB50https://t.co/JWUk1PUPJ2 https://t.co/kâ€_",AssNTits21,,856,1495,5,130
1/29/2016 23:11,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",HannahGArnold,,121,290,5,463
1/29/2016 23:11,Who is ready for #superbowl50 We know we are! Let's get this win #broncos https://t.co/39sDTqeMyP,MazdaOfLakewood,,2103,2127,53,0
1/29/2016 23:11,PepsiCo CMOs @SethAKaufman &amp; @ramalytics on why 40% of its #SuperBowl50 budget is going to digital: https://t.co/yaxqU3aUmm @LaurenJohnson,RubiconProject,,19944,2196,699,1
1/29/2016 23:11,#SuperBowlCity opens tmrw! Don't miss the relight of the #BayLights and #MacysFireworks!! Wecome #SB50! #SF  https://t.co/mhlrxiqKoY,innunionsquare,,581,683,40,0
1/29/2016 23:11,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",KristenROakes,,299,273,2,463
1/29/2016 23:11,RT @EQUIPTO: FUCK #SB50,hellacabrona415,,350,294,17,3
1/29/2016 23:11,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",Taylorlee_28,,176,198,0,463
1/29/2016 23:11,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",PantherGirlJess,,3174,4440,63,463
1/29/2016 23:11,"RT @Panthers: One last practice in Charlotte Â» https://t.co/VaWBqHmxz5#SB50 #KeepPounding https://t.co/0nKjRXRV4t",GGarencha,,1026,640,22,463
1/29/2016 23:11,RT @BrittMcHenry: Game jerseys they'll wear in Super Bowl fresh into facility to be packed for #SuperBowl50 -- notice emblem #Panthers httpâ€_,prosportedits14,,341,197,4,50
1/29/2016 23:11,RT @brianhartline: 93 out of 106 (88%) football players on Super Bowl team rosters played another sport in HS. #SB50 https://t.co/XoRz6peMML,Drockett24,,995,222,5,496
1/29/2016 23:11,AG warns of possible #SB50 ticket scams https://t.co/DagAGjP43z https://t.co/cdxhuR3ru0,WBTV_News,,84084,684,983,2
1/29/2016 23:11,Huge #SuperBowl50 ad for #Verizon at Embarcadero Center coming down https://t.co/Nk1M8tkfag via @SFGate,eweise,,2948,255,221,1
1/29/2016 23:11,"Flying in the wind tunnel on the 2nd, dinner w/friends on the 3rd, SB50 Broncos party on the 7th, and skiing in Breck on the 9th. Woohoo!",packt,,158,148,7,0
